AFNF01000011.1	9838	12132	17052	VFG044104(gb|NP_253398)	2295	1	2295	99.739	2295	6	0	0.0	4205	VFG044104(gb|NP_253398) (phuR) heme/hemoglobin uptake outer membrane receptor PhuR [Direct heme uptake system (VF0941) - Nutritional/Metabolic factor (VFC0272)] [Pseudomonas aeruginosa PAO1]
AFNF01000011.1	12313	13377	17052	VFG044103(gb|NP_253397)	1	1065	1065	99.531	1065	5	0	0.0	1940	VFG044103(gb|NP_253397) (PA4709) hemin degrading factor [Direct heme uptake system (VF0941) - Nutritional/Metabolic factor (VFC0272)] [Pseudomonas aeruginosa PAO1]
AFNF01000011.1	14332	15315	17052	VFG044101(gb|NP_253395)	1	984	984	99.390	984	6	0	0.0	1784	VFG044101(gb|NP_253395) (PA4707) ABC transporter permease [Direct heme uptake system (VF0941) - Nutritional/Metabolic factor (VFC0272)] [Pseudomonas aeruginosa PAO1]
AFNF01000011.1	13387	14281	17052	VFG044102(gb|NP_253396)	1	894	894	98.994	895	8	1	0.0	1602	VFG044102(gb|NP_253396) (phuT) heme-transporter PhuT [Direct heme uptake system (VF0941) - Nutritional/Metabolic factor (VFC0272)] [Pseudomonas aeruginosa PAO1]
AFNF01000011.1	16093	16980	17052	VFG044099(gb|NP_253393)	1	888	888	98.536	888	13	0	0.0	1568	VFG044099(gb|NP_253393) (PA4705) hypothetical protein [Direct heme uptake system (VF0941) - Nutritional/Metabolic factor (VFC0272)] [Pseudomonas aeruginosa PAO1]
AFNF01000011.1	15315	16082	17052	VFG044100(gb|NP_253394)	1	768	768	99.740	768	2	0	0.0	1408	VFG044100(gb|NP_253394) (PA4706) hemin importer ATP-binding subunit [Direct heme uptake system (VF0941) - Nutritional/Metabolic factor (VFC0272)] [Pseudomonas aeruginosa PAO1]
AFNF01000012.1	342	1115	16945	VFG015599(gb|NP_064725)	1	774	774	99.871	774	1	0	0.0	1424	VFG015599(gb|NP_064725) (hdtS) lysophosphatidic acid acyltransferase [Acylhomoserine lactone synthase (VF0907) - Biofilm (VFC0271)] [Pseudomonas aeruginosa PAO1]
AFNF01000012.1	342	1115	16945	VFG019939(gb|WP_012613418)	1	774	774	99.742	774	2	0	0.0	1419	VFG019939(gb|WP_012613418) (hdtS) 1-acyl-sn-glycerol-3-phosphate acyltransferase [Acylhomoserine lactone synthase (VF0907) - Biofilm (VFC0271)] [Pseudomonas aeruginosa LESB58]
AFNF01000012.1	342	1115	16945	VFG015601(gb|WP_003100265)	1	774	774	99.225	774	6	0	0.0	1397	VFG015601(gb|WP_003100265) (hdtS) 1-acyl-sn-glycerol-3-phosphate acyltransferase [Acylhomoserine lactone synthase (VF0907) - Biofilm (VFC0271)] [Pseudomonas aeruginosa UCBPP-PA14]
AFNF01000012.1	342	1115	16945	VFG015600(gb|WP_003150817)	1	774	774	95.736	774	33	0	0.0	1247	VFG015600(gb|WP_003150817) (hdtS) 1-acyl-sn-glycerol-3-phosphate acyltransferase [Acylhomoserine lactone synthase (VF0907) - Biofilm (VFC0271)] [Pseudomonas aeruginosa PA7]
AFNF01000012.1	342	1031	16945	VFG015608(gb|WP_011920370)	1	690	768	81.792	692	122	3	1.32e-162	577	VFG015608(gb|WP_011920370) (hdtS) 1-acyl-sn-glycerol-3-phosphate acyltransferase [Acylhomoserine lactone synthase (VF0907) - Biofilm (VFC0271)] [Pseudomonas mendocina ymp]
AFNF01000016.1	1676	3616	16176	VFG042297(gb|NP_253799)	1	1941	1941	99.176	1941	16	0	0.0	3496	VFG042297(gb|NP_253799) (estA) esterase [EstA (VF0942) - Effector delivery system (VFC0086)] [Pseudomonas aeruginosa PAO1]
AFNF01000017.1	13103	14458	15970	VFG019837(gb|WP_003086458)	1356	1	1356	99.779	1356	3	0	0.0	2488	VFG019837(gb|WP_003086458) (fliI) flagellum-specific ATP synthase FliI [Flagella (VF0273) - Motility (VFC0204)] [Pseudomonas aeruginosa LESB58]
AFNF01000017.1	13103	14458	15970	VFG001254(gb|NP_249795)	1356	1	1356	99.336	1356	9	0	0.0	2455	VFG001254(gb|NP_249795) (fliI) flagellum-specific ATP synthase FliI [Flagella (VF0273) - Motility (VFC0204)] [Pseudomonas aeruginosa PAO1]
AFNF01000017.1	13103	14458	15970	VFG014449(gb|WP_003086458)	1356	1	1356	99.263	1356	10	0	0.0	2449	VFG014449(gb|WP_003086458) (fliI) flagellum-specific ATP synthase FliI [Flagella (VF0273) - Motility (VFC0204)] [Pseudomonas aeruginosa UCBPP-PA14]
AFNF01000017.1	13103	14458	15970	VFG014448(gb|WP_012076709)	1356	1	1356	94.322	1356	77	0	0.0	2078	VFG014448(gb|WP_012076709) (fliI) flagellum-specific ATP synthase FliI [Flagella (VF0273) - Motility (VFC0204)] [Pseudomonas aeruginosa PA7]
AFNF01000017.1	14448	15254	15970	VFG019835(gb|WP_003449045)	807	1	807	100.000	807	0	0	0.0	1491	VFG019835(gb|WP_003449045) (fliH) flagellar assembly protein H [Flagella (VF0273) - Motility (VFC0204)] [Pseudomonas aeruginosa LESB58]
AFNF01000017.1	14448	15254	15970	VFG014436(gb|WP_003140589)	807	1	807	98.885	807	9	0	0.0	1441	VFG014436(gb|WP_003140589) (fliH) flagellar assembly protein H [Flagella (VF0273) - Motility (VFC0204)] [Pseudomonas aeruginosa UCBPP-PA14]
AFNF01000017.1	14448	15254	15970	VFG001253(gb|NP_249794)	807	1	807	98.885	807	9	0	0.0	1441	VFG001253(gb|NP_249794) (fliH) flagellar assembly protein H [Flagella (VF0273) - Motility (VFC0204)] [Pseudomonas aeruginosa PAO1]
AFNF01000017.1	15256	15970	15970	VFG019833(gb|WP_003082212)	1017	303	1017	100.000	715	0	0	0.0	1321	VFG019833(gb|WP_003082212) (fliG) flagellar motor switch protein G [Flagella (VF0273) - Motility (VFC0204)] [Pseudomonas aeruginosa LESB58]
AFNF01000017.1	15256	15970	15970	VFG014423(gb|WP_003082212)	1017	303	1017	99.860	715	1	0	0.0	1315	VFG014423(gb|WP_003082212) (fliG) flagellar motor switch protein G [Flagella (VF0273) - Motility (VFC0204)] [Pseudomonas aeruginosa UCBPP-PA14]
AFNF01000017.1	15256	15970	15970	VFG001252(gb|NP_249793)	1017	303	1017	99.720	715	2	0	0.0	1310	VFG001252(gb|NP_249793) (fliG) flagellar motor switch protein G [Flagella (VF0273) - Motility (VFC0204)] [Pseudomonas aeruginosa PAO1]
AFNF01000023.1	14267	15020	15020	VFG019780(gb|WP_014602695)	1	754	1065	100.000	754	0	0	0.0	1393	VFG019780(gb|WP_014602695) (PLES_RS09885) LPS O-antigen chain length determinant protein WzzB [LPS (VF0085) - Immune modulation (VFC0258)] [Pseudomonas aeruginosa LESB58]
AFNF01000026.1	4206	4964	14684	VFG019735(gb|WP_003092804)	1	759	759	100.000	759	0	0	0.0	1402	VFG019735(gb|WP_003092804) (pilF) type 4 fimbrial biogenesis protein PilF [Type IV pili (VF0082) - Adherence (VFC0001)] [Pseudomonas aeruginosa LESB58]
AFNF01000026.1	4206	4964	14684	VFG001217(gb|NP_252494)	1	759	759	99.736	759	2	0	0.0	1391	VFG001217(gb|NP_252494) (pilF) type 4 fimbrial biogenesis protein PilF [Type IV pili (VF0082) - Adherence (VFC0001)] [Pseudomonas aeruginosa PAO1]
AFNF01000026.1	4206	4964	14684	VFG013823(gb|WP_003092804)	1	759	759	99.341	759	5	0	0.0	1375	VFG013823(gb|WP_003092804) (pilF) type 4 fimbrial biogenesis protein PilF [Type IV pili (VF0082) - Adherence (VFC0001)] [Pseudomonas aeruginosa UCBPP-PA14]
AFNF01000026.1	4206	4964	14684	VFG013822(gb|WP_012074560)	1	759	759	91.700	759	63	0	0.0	1053	VFG013822(gb|WP_012074560) (pilF) type 4 fimbrial biogenesis protein PilF [Type IV pili (VF0082) - Adherence (VFC0001)] [Pseudomonas aeruginosa PA7]
AFNF01000028.1	9108	10532	14548	VFG014950(gb|NP_249457)	1425	1	1425	99.789	1425	3	0	0.0	2615	VFG014950(gb|NP_249457) (mucD) serine protease MucD precursor [Alginate (VF0091) - Biofilm (VFC0271)] [Pseudomonas aeruginosa PAO1]
AFNF01000028.1	9108	10532	14548	VFG019916(gb|WP_009315254)	1425	1	1425	99.228	1425	11	0	0.0	2571	VFG019916(gb|WP_009315254) (mucD) serine protease MucD precursor [Alginate (VF0091) - Biofilm (VFC0271)] [Pseudomonas aeruginosa LESB58]
AFNF01000028.1	9108	10532	14548	VFG014952(gb|WP_003140933)	1425	1	1425	98.737	1425	18	0	0.0	2532	VFG014952(gb|WP_003140933) (mucD) serine protease MucD precursor [Alginate (VF0091) - Biofilm (VFC0271)] [Pseudomonas aeruginosa UCBPP-PA14]
AFNF01000028.1	9108	10532	14548	VFG014951(gb|WP_012077033)	1425	1	1425	96.140	1425	55	0	0.0	2327	VFG014951(gb|WP_012077033) (mucD) serine protease MucD precursor [Alginate (VF0091) - Biofilm (VFC0271)] [Pseudomonas aeruginosa PA7]
AFNF01000028.1	11024	11974	14548	VFG000135(gb|NP_249455)	951	1	951	99.264	951	7	0	0.0	1718	VFG000135(gb|NP_249455) (mucB) anti-sigma factor MucA, inhibitor of alg gene expression [Alginate (VF0091) - Biofilm (VFC0271)] [Pseudomonas aeruginosa PAO1]
AFNF01000028.1	11024	11974	14548	VFG019913(gb|WP_003085548)	951	1	951	99.159	951	8	0	0.0	1712	VFG019913(gb|WP_003085548) (mucB) anti-sigma factor MucA, inhibitor of alg gene expression [Alginate (VF0091) - Biofilm (VFC0271)] [Pseudomonas aeruginosa LESB58]
AFNF01000028.1	11024	11974	14548	VFG014934(gb|WP_003140937)	951	1	951	99.054	951	9	0	0.0	1707	VFG014934(gb|WP_003140937) (mucB) anti-sigma factor MucA, inhibitor of alg gene expression [Alginate (VF0091) - Biofilm (VFC0271)] [Pseudomonas aeruginosa UCBPP-PA14]
AFNF01000028.1	11024	11974	14548	VFG014933(gb|WP_012077034)	951	1	951	89.496	952	98	2	0.0	1203	VFG014933(gb|WP_012077034) (mucB) anti-sigma factor MucA, inhibitor of alg gene expression [Alginate (VF0091) - Biofilm (VFC0271)] [Pseudomonas aeruginosa PA7]
AFNF01000028.1	9108	10454	14548	VFG014958(gb|WP_011535351)	1440	91	1440	82.245	1363	213	20	0.0	1149	VFG014958(gb|WP_011535351) (mucD) serine protease MucD precursor [Alginate (VF0091) - Biofilm (VFC0271)] [Pseudomonas entomophila L48]
AFNF01000028.1	11983	12567	14548	VFG019911(gb|WP_003101958)	585	1	585	100.000	585	0	0	0.0	1081	VFG019911(gb|WP_003101958) (mucA) alkaline metalloproteinase precursor [Alginate (VF0091) - Biofilm (VFC0271)] [Pseudomonas aeruginosa LESB58]
AFNF01000034.1	4446	6965	14114	VFG042706(gb|NP_249685)	1	2520	2520	99.802	2520	5	0	0.0	4626	VFG042706(gb|NP_249685) (cupC3) usher CupC3 [CupC fimbriae (VF0926) - Biofilm (VFC0271)] [Pseudomonas aeruginosa PAO1]
AFNF01000034.1	3617	4330	14114	VFG042705(gb|NP_249684)	1	714	714	100.000	714	0	0	0.0	1319	VFG042705(gb|NP_249684) (cupC2) chaperone CupC2 [CupC fimbriae (VF0926) - Biofilm (VFC0271)] [Pseudomonas aeruginosa PAO1]
AFNF01000034.1	2936	3559	14114	VFG042704(gb|NP_249683)	1	618	618	98.718	624	2	1	0.0	1103	VFG042704(gb|NP_249683) (cupC1) fimbrial subunit CupC1 [CupC fimbriae (VF0926) - Biofilm (VFC0271)] [Pseudomonas aeruginosa PAO1]
AFNF01000037.1	4308	6224	13857	VFG000115(gb|NP_249839)	1917	1	1917	99.113	1917	17	0	0.0	3446	VFG000115(gb|NP_249839) (toxA) exotoxin A precursor [ExoA (VF0086) - Exotoxin (VFC0235)] [Pseudomonas aeruginosa PAO1]
AFNF01000037.1	4309	6224	13857	VFG015862(gb|WP_003140553)	1907	1	1908	99.113	1916	8	1	0.0	3435	VFG015862(gb|WP_003140553) (toxA) exotoxin A precursor [ExoA (VF0086) - Exotoxin (VFC0235)] [Pseudomonas aeruginosa UCBPP-PA14]
AFNF01000037.1	4308	6224	13857	VFG020047(gb|WP_012614391)	1917	1	1917	98.905	1917	21	0	0.0	3424	VFG020047(gb|WP_012614391) (toxA) exotoxin A precursor [ExoA (VF0086) - Exotoxin (VFC0235)] [Pseudomonas aeruginosa LESB58]
AFNF01000041.1	2738	2770	13542	VFG025905(gb|WP_012327701)	155	122	2253	97.059	34	0	1	6.14e-06	56.5	VFG025905(gb|WP_012327701) (cheA) chemotaxis two-component sensor kinase CheA [Flagella (VF0430) - Motility (VFC0204)] [Burkholderia cenocepacia MC0-3]
AFNF01000041.1	2738	2770	13542	VFG025902(gb|WP_011546713)	155	122	2271	97.059	34	0	1	6.14e-06	56.5	VFG025902(gb|WP_011546713) (cheA) chemotaxis two-component sensor kinase CheA [Flagella (VF0430) - Motility (VFC0204)] [Burkholderia cenocepacia AU 1054]
AFNF01000044.1	1331	3937	13454	VFG014893(gb|NP_254009)	2607	1	2607	99.885	2607	3	0	0.0	4798	VFG014893(gb|NP_254009) (algC) phosphomannomutase AlgC [Alginate (VF0091) - Biofilm (VFC0271)] [Pseudomonas aeruginosa PAO1]
AFNF01000044.1	1331	3937	13454	VFG019907(gb|WP_010792971)	2598	1	2598	99.463	2607	5	1	0.0	4728	VFG019907(gb|WP_010792971) (algC) phosphomannomutase AlgC [Alginate (VF0091) - Biofilm (VFC0271)] [Pseudomonas aeruginosa LESB58]
AFNF01000044.1	1331	3937	13454	VFG014895(gb|WP_016254361)	2604	1	2604	99.003	2607	23	1	0.0	4667	VFG014895(gb|WP_016254361) (algC) phosphomannomutase AlgC [Alginate (VF0091) - Biofilm (VFC0271)] [Pseudomonas aeruginosa UCBPP-PA14]
AFNF01000044.1	1331	3937	13454	VFG014894(gb|WP_012077935)	2607	1	2607	94.438	2607	145	0	0.0	4012	VFG014894(gb|WP_012077935) (algC) phosphomannomutase AlgC [Alginate (VF0091) - Biofilm (VFC0271)] [Pseudomonas aeruginosa PA7]
AFNF01000044.1	1377	2722	13454	VFG014905(gb|WP_196240458)	1346	1	1392	85.969	1347	187	2	0.0	1439	VFG014905(gb|WP_196240458) (algC) phosphomannomutase AlgC [Alginate (VF0091) - Biofilm (VFC0271)] [Pseudomonas stutzeri A1501]
AFNF01000044.1	1367	2704	13454	VFG014904(gb|WP_003242532)	1359	22	1395	85.331	1343	187	10	0.0	1380	VFG014904(gb|WP_003242532) (algC) phosphomannomutase AlgC [Alginate (VF0091) - Biofilm (VFC0271)] [Pseudomonas mendocina ymp]
AFNF01000044.1	1410	2690	13454	VFG015760(gb|WP_012274823)	1322	42	1401	81.986	1299	198	31	0.0	1070	VFG015760(gb|WP_012274823) (algC) phosphomannomutase AlgC [Alginate (VF0091) - Biofilm (VFC0271)] [Pseudomonas putida GB-1]
AFNF01000044.1	1422	2695	13454	VFG014902(gb|WP_011064224)	1307	34	1398	81.974	1287	206	18	0.0	1068	VFG014902(gb|WP_011064224) (algC) phosphomannomutase AlgC [Alginate (VF0091) - Biofilm (VFC0271)] [Pseudomonas fluorescens Pf-5]
AFNF01000044.1	1378	2686	13454	VFG014898(gb|WP_004666559)	1351	43	1398	80.091	1321	239	21	0.0	961	VFG014898(gb|WP_004666559) (algC) phosphomannomutase AlgC [Alginate (VF0091) - Biofilm (VFC0271)] [Pseudomonas syringae pv. phaseolicola 1448A]
AFNF01000051.1	6860	6943	12976	VFG016168(gb|WP_011267801)	205	288	990	83.529	85	12	2	1.25e-12	78.7	VFG016168(gb|WP_011267801) (cbrB) iron ABC transporter permease [Achromobactin biosynthesis and transport (VF0922) - Nutritional/Metabolic factor (VFC0272)] [Pseudomonas syringae pv. syringae B728a]
AFNF01000054.1	8434	8464	12624	VFG048739(gb|WP_012968403)	1536	1506	2454	100.000	31	0	0	1.59e-06	58.4	VFG048739(gb|WP_012968403) (tle1) type VI secretion system effector  [T6SS (VF0569) - Effector delivery system (VFC0086)] [Klebsiella variicola At-22]
AFNF01000054.1	8434	8464	12624	VFG048738(gb|WP_004224376)	1524	1494	2442	100.000	31	0	0	1.59e-06	58.4	VFG048738(gb|WP_004224376) (tle1) type VI secretion system effector  [T6SS (VF0569) - Effector delivery system (VFC0086)] [Klebsiella pneumoniae KCTC 2242]
